age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57,retired,married,unknown,unknown,no,no,telephone,May,Mon,611,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
39,blue-collar,married,professional.course,unknown,yes,no,telephone,May,Mon,471,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
39,housemaid,married,basic.4y,unknown,yes,no,telephone,May,Mon,381,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
30,blue-collar,single,unknown,no,yes,no,telephone,May,Mon,251,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
30,blue-collar,single,unknown,no,yes,yes,telephone,May,Mon,408,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
50,housemaid,married,basic.4y,unknown,no,no,telephone,May,Mon,287,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,services,married,high.school,no,no,no,telephone,May,Mon,322,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
35,admin.,married,high.school,no,yes,no,telephone,May,Mon,216,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,technician,married,unknown,unknown,no,no,telephone,May,Mon,366,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,services,single,basic.6y,unknown,yes,no,telephone,May,Mon,210,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
46,technician,married,basic.4y,unknown,yes,no,telephone,May,Mon,288,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,technician,married,basic.9y,no,no,no,telephone,May,Mon,168,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
58,retired,married,university.degree,no,no,no,telephone,May,Mon,132,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,technician,married,university.degree,no,no,no,telephone,May,Mon,64,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
35,admin.,single,university.degree,no,no,no,telephone,May,Mon,209,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,retired,married,basic.4y,unknown,no,no,telephone,May,Mon,410,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
45,blue-collar,married,basic.4y,no,yes,yes,telephone,May,Mon,177,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
39,admin.,married,professional.course,no,yes,no,telephone,May,Mon,580,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
50,services,divorced,professional.course,no,yes,no,telephone,May,Mon,165,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
32,management,divorced,basic.4y,unknown,yes,no,telephone,May,Mon,127,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
39,admin.,married,high.school,unknown,no,no,telephone,May,Mon,357,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
52,self-employed,married,university.degree,unknown,no,no,telephone,May,Mon,175,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
44,admin.,married,professional.course,no,yes,no,telephone,May,Mon,300,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
56,blue-collar,married,basic.4y,no,no,no,telephone,May,Mon,136,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
48,admin.,married,high.school,no,no,no,telephone,May,Mon,125,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,services,married,high.school,unknown,no,yes,telephone,May,Mon,189,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,management,married,university.degree,unknown,no,yes,telephone,May,Mon,213,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,retired,married,high.school,no,no,no,telephone,May,Mon,238,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,technician,single,professional.course,no,no,no,telephone,May,Mon,124,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
34,management,married,university.degree,no,yes,no,telephone,May,Mon,18,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
34,services,single,basic.9y,no,no,no,telephone,May,Mon,730,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
30,technician,married,university.degree,unknown,no,no,telephone,May,Mon,40,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,services,divorced,unknown,no,no,no,telephone,May,Mon,181,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
32,technician,single,professional.course,no,no,no,telephone,May,Mon,79,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,technician,single,high.school,no,yes,no,telephone,May,Mon,142,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,blue-collar,single,high.school,no,no,yes,telephone,May,Mon,389,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,services,single,high.school,no,no,no,telephone,May,Mon,702,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,technician,divorced,professional.course,no,no,no,telephone,May,Mon,151,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
41,blue-collar,married,basic.4y,no,yes,no,telephone,May,Mon,211,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
51,services,married,basic.6y,no,yes,no,telephone,May,Mon,117,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,technician,married,professional.course,no,yes,no,telephone,May,Mon,232,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
28,services,married,unknown,no,no,no,telephone,May,Mon,408,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
53,services,married,high.school,no,yes,yes,telephone,May,Mon,370,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
58,blue-collar,married,basic.9y,unknown,yes,no,telephone,May,Mon,179,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
45,management,married,basic.9y,no,no,yes,telephone,May,Mon,46,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,technician,married,unknown,no,yes,no,telephone,May,Mon,200,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,admin.,married,high.school,no,no,yes,telephone,May,Mon,50,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,admin.,married,high.school,no,no,yes,telephone,May,Mon,181,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
27,blue-collar,single,basic.6y,no,unknown,unknown,telephone,May,Mon,119,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,technician,married,high.school,no,no,no,telephone,May,Mon,361,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,admin.,divorced,basic.9y,no,no,no,telephone,May,Mon,73,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,admin.,married,university.degree,no,no,no,telephone,May,Mon,67,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
27,blue-collar,single,basic.6y,no,no,no,telephone,May,Mon,350,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
34,self-employed,single,university.degree,no,yes,no,telephone,May,Mon,150,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
31,student,single,university.degree,unknown,no,no,telephone,May,Mon,332,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
54,management,divorced,university.degree,no,no,no,telephone,May,Mon,611,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,self-employed,married,basic.4y,unknown,no,no,telephone,May,Mon,58,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
52,unemployed,married,high.school,unknown,yes,no,telephone,May,Mon,151,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
47,management,divorced,university.degree,no,no,no,telephone,May,Mon,89,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,housemaid,married,basic.9y,unknown,no,no,telephone,May,Mon,152,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
32,admin.,single,high.school,no,no,no,telephone,May,Mon,611,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,housemaid,single,high.school,unknown,yes,yes,telephone,May,Mon,110,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
50,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Mon,463,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
34,services,married,high.school,no,no,no,telephone,May,Mon,962,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
55,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Mon,102,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
47,technician,single,basic.9y,no,no,no,telephone,May,Mon,10,4,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
51,retired,married,professional.course,no,no,no,telephone,May,Mon,118,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
47,blue-collar,married,basic.6y,no,no,no,telephone,May,Mon,92,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
56,technician,married,basic.4y,no,yes,no,telephone,May,Mon,143,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
53,admin.,married,basic.9y,no,no,no,telephone,May,Mon,189,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,blue-collar,married,basic.9y,no,yes,no,telephone,May,Mon,75,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,blue-collar,divorced,basic.9y,no,yes,no,telephone,May,Mon,189,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
44,blue-collar,divorced,basic.6y,no,no,no,telephone,May,Mon,55,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
39,housemaid,married,basic.9y,no,yes,no,telephone,May,Mon,935,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,True
37,admin.,single,high.school,no,yes,yes,telephone,May,Mon,56,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
60,blue-collar,married,unknown,unknown,yes,no,telephone,May,Mon,5,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,services,married,high.school,no,no,no,telephone,May,Mon,225,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,management,divorced,university.degree,no,yes,no,telephone,May,Mon,125,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
31,admin.,married,high.school,no,yes,yes,telephone,May,Mon,286,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
53,technician,divorced,professional.course,unknown,no,yes,telephone,May,Mon,206,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
45,blue-collar,married,basic.4y,no,yes,no,telephone,May,Mon,164,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
37,technician,single,professional.course,no,yes,no,telephone,May,Mon,98,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
47,self-employed,married,professional.course,no,no,no,telephone,May,Mon,446,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,blue-collar,divorced,high.school,no,no,yes,telephone,May,Mon,742,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,admin.,married,university.degree,no,yes,no,telephone,May,Mon,120,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
35,services,divorced,high.school,no,no,no,telephone,May,Mon,122,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
38,unknown,married,unknown,unknown,no,no,telephone,May,Mon,362,4,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
38,services,single,high.school,unknown,no,no,telephone,May,Mon,357,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
50,blue-collar,divorced,high.school,unknown,no,yes,telephone,May,Mon,200,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
59,retired,married,professional.course,unknown,no,no,telephone,May,Mon,107,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,unknown,married,unknown,no,yes,no,telephone,May,Mon,267,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,admin.,married,high.school,no,yes,no,telephone,May,Mon,248,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,admin.,married,basic.6y,unknown,yes,no,telephone,May,Mon,215,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
46,blue-collar,married,unknown,unknown,no,no,telephone,May,Mon,209,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,housemaid,divorced,basic.4y,no,yes,yes,telephone,May,Mon,205,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,admin.,married,university.degree,no,yes,no,telephone,May,Mon,261,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
41,blue-collar,married,basic.4y,no,yes,no,telephone,May,Mon,83,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
54,management,divorced,university.degree,no,yes,no,telephone,May,Mon,106,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
27,admin.,single,university.degree,no,no,no,telephone,May,Mon,106,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,admin.,married,high.school,no,no,no,telephone,May,Mon,108,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
58,blue-collar,married,professional.course,unknown,yes,no,telephone,May,Mon,214,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,management,married,university.degree,unknown,yes,no,telephone,May,Mon,358,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
34,admin.,single,basic.9y,unknown,no,no,telephone,May,Mon,453,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,admin.,divorced,high.school,no,no,no,telephone,May,Mon,364,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
56,retired,married,basic.6y,no,no,no,telephone,May,Mon,136,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,blue-collar,married,basic.9y,no,no,no,telephone,May,Mon,173,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,services,married,high.school,no,yes,no,telephone,May,Mon,241,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
54,management,single,basic.9y,no,yes,no,telephone,May,Mon,224,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
53,admin.,single,basic.6y,no,yes,yes,telephone,May,Mon,148,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,technician,single,unknown,no,no,no,telephone,May,Mon,230,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,services,married,basic.6y,unknown,no,no,telephone,May,Mon,199,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
54,technician,married,professional.course,no,yes,yes,telephone,May,Mon,196,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,housemaid,single,professional.course,no,no,no,telephone,May,Mon,111,4,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
26,admin.,single,university.degree,no,yes,no,telephone,May,Mon,231,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,admin.,married,high.school,no,no,no,telephone,May,Mon,316,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
35,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Mon,240,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,admin.,married,high.school,no,no,no,telephone,May,Mon,669,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
29,services,single,high.school,no,yes,no,telephone,May,Mon,425,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,blue-collar,married,basic.9y,no,yes,no,telephone,May,Mon,121,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
35,management,married,high.school,no,yes,no,telephone,May,Mon,174,5,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
50,self-employed,single,university.degree,no,no,yes,telephone,May,Mon,88,5,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
46,services,married,high.school,unknown,yes,no,telephone,May,Mon,313,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,entrepreneur,married,high.school,no,yes,no,telephone,May,Mon,135,4,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,technician,single,professional.course,unknown,yes,no,telephone,May,Mon,152,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,blue-collar,single,high.school,no,yes,yes,telephone,May,Mon,402,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,May,Mon,221,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
41,management,married,university.degree,unknown,no,no,telephone,May,Mon,213,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,management,married,professional.course,unknown,yes,no,telephone,May,Mon,144,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
32,services,single,high.school,no,yes,no,telephone,May,Mon,158,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,admin.,married,basic.9y,no,no,no,telephone,May,Mon,220,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,unknown,married,unknown,unknown,yes,no,telephone,May,Mon,325,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
58,blue-collar,divorced,basic.4y,no,yes,no,telephone,May,Mon,254,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
52,technician,married,high.school,no,yes,no,telephone,May,Mon,503,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
50,services,divorced,professional.course,no,no,no,telephone,May,Mon,680,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
41,blue-collar,single,basic.9y,unknown,yes,no,telephone,May,Mon,421,4,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,entrepreneur,married,university.degree,no,yes,no,telephone,May,Mon,130,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,blue-collar,married,basic.4y,no,no,no,telephone,May,Mon,164,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
48,blue-collar,married,basic.6y,unknown,no,no,telephone,May,Mon,174,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
55,technician,married,professional.course,no,no,no,telephone,May,Mon,113,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
38,management,married,university.degree,no,no,no,telephone,May,Mon,195,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
38,services,married,high.school,no,yes,no,telephone,May,Mon,347,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
53,admin.,married,university.degree,no,yes,no,telephone,May,Mon,208,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,unemployed,single,university.degree,no,no,no,telephone,May,Mon,404,4,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,blue-collar,single,high.school,no,no,no,telephone,May,Mon,396,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
32,blue-collar,married,basic.9y,no,no,no,telephone,May,Mon,98,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,services,married,basic.4y,no,no,no,telephone,May,Mon,229,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
58,entrepreneur,married,basic.4y,no,yes,no,telephone,May,Mon,350,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
40,unemployed,divorced,high.school,unknown,no,no,telephone,May,Tue,88,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,management,married,university.degree,no,yes,no,telephone,May,Tue,379,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
45,technician,married,high.school,no,yes,no,telephone,May,Tue,168,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Tue,190,3,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
46,admin.,married,university.degree,no,yes,no,telephone,May,Tue,158,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
36,technician,married,university.degree,no,no,no,telephone,May,Tue,210,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
41,self-employed,married,high.school,no,yes,no,telephone,May,Tue,102,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
57,admin.,divorced,basic.9y,no,no,no,telephone,May,Tue,306,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,May,Tue,64,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
56,management,divorced,high.school,no,no,no,telephone,May,Tue,218,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
37,blue-collar,married,basic.9y,no,no,no,telephone,May,Tue,77,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
37,blue-collar,married,basic.9y,no,no,yes,telephone,May,Tue,54,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
46,admin.,single,high.school,no,yes,no,telephone,May,Tue,344,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
22,blue-collar,single,basic.9y,no,yes,no,telephone,May,Tue,195,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
43,services,married,high.school,no,no,no,telephone,May,Tue,202,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,blue-collar,married,unknown,no,no,no,telephone,May,Tue,286,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
41,technician,married,basic.6y,no,yes,no,telephone,May,Tue,278,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
38,admin.,single,university.degree,no,no,no,telephone,May,Tue,189,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,admin.,married,basic.9y,no,no,no,telephone,May,Tue,83,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
49,admin.,married,university.degree,no,yes,yes,telephone,May,Tue,18,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
30,blue-collar,single,unknown,no,no,no,telephone,May,Tue,184,2,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
33,admin.,married,basic.9y,no,yes,no,telephone,May,Tue,235,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
34,management,single,university.degree,no,no,no,telephone,May,Tue,290,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
30,student,single,unknown,unknown,no,no,telephone,May,Tue,133,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
59,management,married,basic.4y,unknown,yes,yes,telephone,May,Tue,318,1,nonexistent,1.1,93.994,-36.4,4.857,5191.0,False
